MM	XPN	-6.92696949790594
NNA	XPN	-1.72626496022491
NNB	XPN	-7.15011304922015
NP	XPN	-7.15011304922015
NR	XPN	-3.49945480792641
SE	XPN	-5.89735008072478
SF	XPN	-5.40091319441089
SO	XPN	-7.15011304922015
SP	XPN	-2.30789640674886
SS	XPN	-0.437156848543081
SW	XPN	-3.76572278587438
XPN	XPN	-4.66520639943215
XSN	XPN	-6.233822317346
EC	XR	-8.49043845410742
ETM	XR	-8.49043845410742
ETN	XR	-8.49043845410742
JKG	XR	-7.39182616543931
JKB	XR	-8.49043845410742
JKO	XR	-7.79729127354747
JKS	XR	-6.69867898487936
JX	XR	-7.79729127354747
MAG	XR	-3.46655793326114
NNA	XR	-2.35055390188116
NNB	XR	-7.79729127354747
NP	XR	-7.39182616543931
NR	XR	-7.39182616543931
SE	XR	-4.935090392618
SF	XR	-5.6572251100512
SO	XR	-7.79729127354747
SP	XR	-3.72826451930966
SS	XR	-0.597986410587065
SW	XR	-4.31605118421178
XPN	XR	-1.37242224964208
XR	XR	-4.10841181943354
EC	XSA	-7.80921599958663
ETM	XSA	-12.7218708853227
ETN	XSA	-10.9301114160946
JKB	XSA	-12.0287237047627
JX	XSA	-7.87768379886409
MAG	XSA	-3.15799047810326
MM	XSA	-12.7218708853227
NNA	XSA	-0.925482234902297
NNB	XSA	-3.29884141993615
NP	XSA	-7.04854761815119
NR	XSA	-12.7218708853227
SO	XSA	-11.3355765242028
SS	XSA	-6.48159504015192
SW	XSA	-12.7218708853227
VA	XSA	-11.6232585966546
VCN	XSA	-12.7218708853227
VV	XSA	-11.6232585966546
VX	XSA	-12.7218708853227
XR	XSA	-0.652741159348873
XSA	XSA	-12.7218708853227
XSN	XSA	-7.96828069421632
EC	XSN	-7.15177911161596
EF	XSN	-12.2657729186994
EP	XSN	-12.2657729186994
ETM	XSN	-9.62671558908411
ETN	XSN	-8.60221127256972
IC	XSN	-9.60318509167392
JKG	XSN	-13.3643852073675
JKB	XSN	-9.10170533032616
JKQ	XSN	-11.0618001143734
JX	XSN	-11.4184750583122
MAG	XSN	-6.01579767643989
MM	XSN	-9.67550575325354
NNA	XSN	-0.159830048588262
NNB	XSN	-3.23344340793006
NP	XSN	-2.79694759192871
NR	XSN	-3.9588070533308
SE	XSN	-12.2657729186994
SF	XSN	-11.1671606300313
SO	XSN	-10.1863313770195
SP	XSN	-7.49791715043418
SS	XSN	-5.71136479356329
SW	XSN	-7.25959197495249
VA	XSN	-12.2657729186994
VCP	XSN	-13.3643852073675
VV	XSN	-10.4740134494713
VX	XSN	-12.6712380268075
XPN	XSN	-12.6712380268075
XR	XSN	-4.77227008943398
XSA	XSN	-13.3643852073675
XSN	XSN	-4.48157715244304
XSV	XSN	-11.1671606300313
EC	XSV	-10.073615859922
EF	XSV	-12.9639876178182
ETM	XSV	-12.9639876178182
ETN	XSV	-8.94760459706579
IC	XSV	-12.55852250971
JKC	XSV	-12.9639876178182
JKB	XSV	-12.55852250971
JKO	XSV	-12.9639876178182
JX	XSV	-11.4599102210419
MAG	XSV	-3.74325146965988
MM	XSV	-12.55852250971
NNA	XSV	-0.0580268132621172
NNB	XSV	-6.58471289784075
NP	XSV	-9.07216731970755
NR	XSV	-9.66815075181385
SF	XSV	-13.6571347983781
SO	XSV	-12.047696885944
SP	XSV	-9.63178310764298
SS	XSV	-5.49547434632184
SW	XSV	-12.9639876178182
VV	XSV	-12.047696885944
XPN	XSV	-12.9639876178182
XR	XSV	-4.44170738735339
XSN	XSV	-4.20157632076942
